filename,fold,target,category,esc10,src_file,take
3-170383-A-6.wav,3,6,clock_tick,False,170383,A
1-48413-A-6.wav,1,6,clock_tick,False,48413,A
5-219342-A-6.wav,5,6,clock_tick,False,219342,A
4-210309-A-4.wav,4,4,mouse_click,False,210309,A
2-146877-B-4.wav,2,4,mouse_click,False,146877,B
3-155556-A-4.wav,3,4,mouse_click,False,155556,A
2-117330-A-2.wav,2,2,snoring,False,117330,A
5-238926-A-4.wav,5,4,mouse_click,False,238926,A
1-118206-A-4.wav,1,4,mouse_click,False,118206,A
4-167155-A-5.wav,4,5,keyboard_typing,False,167155,A
1-27403-A-2.wav,1,2,snoring,False,27403,A
3-158056-B-4.wav,3,4,mouse_click,False,158056,B
4-198025-A-0.wav,4,0,breathing,False,198025,A
6-300029-A-7.wav,6,7,chewing,False,300029,A
6-300028-A-7.wav,6,7,chewing,False,300028,A
4-201300-A-4.wav,4,4,mouse_click,False,201300,A
5-223099-B-5.wav,5,5,keyboard_typing,False,223099,B
5-219318-A-4.wav,5,4,mouse_click,False,219318,A
4-207116-A-0.wav,4,0,breathing,False,207116,A
1-40967-A-2.wav,1,2,snoring,False,40967,A
3-150363-A-6.wav,3,6,clock_tick,False,150363,A
6-300017-A-7.wav,6,7,chewing,False,300017,A
6-300016-A-7.wav,6,7,chewing,False,300016,A
3-124958-A-2.wav,3,2,snoring,False,124958,A
2-122763-A-3.wav,2,3,drinking_sipping,False,122763,A
5-244178-A-5.wav,5,5,keyboard_typing,False,244178,A
1-52323-A-1.wav,1,1,coughing,False,52323,A
4-191297-A-2.wav,4,2,snoring,False,191297,A
3-151206-A-0.wav,3,0,breathing,False,151206,A
5-213293-A-0.wav,5,0,breathing,False,213293,A
5-207836-B-3.wav,5,3,drinking_sipping,False,207836,B
2-99795-A-5.wav,2,5,keyboard_typing,False,99795,A
3-185456-A-3.wav,3,3,drinking_sipping,False,185456,A
1-81851-A-4.wav,1,4,mouse_click,False,81851,A
6-300023-A-7.wav,6,7,chewing,False,300023,A
6-300022-A-7.wav,6,7,chewing,False,300022,A
4-179984-A-6.wav,4,6,clock_tick,False,179984,A
5-235893-A-2.wav,5,2,snoring,False,235893,A
1-84393-A-5.wav,1,5,keyboard_typing,False,84393,A
2-114609-A-2.wav,2,2,snoring,False,114609,A
2-153388-A-4.wav,2,4,mouse_click,False,153388,A
4-188191-B-3.wav,4,3,drinking_sipping,False,188191,B
2-131943-A-6.wav,2,6,clock_tick,False,131943,A
5-232816-A-0.wav,5,0,breathing,False,232816,A
1-57163-A-6.wav,1,6,clock_tick,False,57163,A
1-62850-A-6.wav,1,6,clock_tick,False,62850,A
4-176914-A-0.wav,4,0,breathing,False,176914,A
3-144128-B-0.wav,3,0,breathing,False,144128,B
4-183882-A-2.wav,4,2,snoring,False,183882,A
3-144259-A-3.wav,3,3,drinking_sipping,False,144259,A
4-172180-A-5.wav,4,5,keyboard_typing,False,172180,A
6-300030-A-7.wav,6,7,chewing,False,300030,A
5-207681-A-1.wav,5,1,coughing,False,207681,A
4-171706-A-0.wav,4,0,breathing,False,171706,A
6-300031-A-7.wav,6,7,chewing,False,300031,A
5-238492-A-0.wav,5,0,breathing,False,238492,A
3-151557-B-2.wav,3,2,snoring,False,151557,B
4-157296-A-1.wav,4,1,coughing,False,157296,A
3-166125-A-0.wav,3,0,breathing,False,166125,A
3-185313-A-4.wav,3,4,mouse_click,False,185313,A
5-261464-A-0.wav,5,0,breathing,False,261464,A
2-127108-A-6.wav,2,6,clock_tick,False,127108,A
4-188033-A-6.wav,4,6,clock_tick,False,188033,A
5-215005-A-5.wav,5,5,keyboard_typing,False,215005,A
2-54962-A-0.wav,2,0,breathing,False,54962,A
4-171396-A-1.wav,4,1,coughing,False,171396,A
4-210000-B-0.wav,4,0,breathing,False,210000,B
2-110417-B-2.wav,2,2,snoring,False,110417,B
1-32579-A-3.wav,1,3,drinking_sipping,False,32579,A
1-42139-A-6.wav,1,6,clock_tick,False,42139,A
3-172179-A-4.wav,3,4,mouse_click,False,172179,A
4-185613-A-5.wav,4,5,keyboard_typing,False,185613,A
5-178997-A-1.wav,5,1,coughing,False,178997,A
1-21934-A-6.wav,1,6,clock_tick,False,21934,A
1-21935-A-6.wav,1,6,clock_tick,False,21935,A
2-84965-A-0.wav,2,0,breathing,False,84965,A
1-94231-B-5.wav,1,5,keyboard_typing,False,94231,B
1-17295-A-3.wav,1,3,drinking_sipping,False,17295,A
4-188595-A-3.wav,4,3,drinking_sipping,False,188595,A
4-204612-A-4.wav,4,4,mouse_click,False,204612,A
3-144253-A-3.wav,3,3,drinking_sipping,False,144253,A
3-125418-A-1.wav,3,1,coughing,False,125418,A
2-109316-A-5.wav,2,5,keyboard_typing,False,109316,A
1-30709-C-0.wav,1,0,breathing,False,30709,C
3-130998-A-2.wav,3,2,snoring,False,130998,A
6-300004-A-7.wav,6,7,chewing,False,300004,A
6-300005-A-7.wav,6,7,chewing,False,300005,A
1-39937-A-2.wav,1,2,snoring,False,39937,A
1-62849-A-6.wav,1,6,clock_tick,False,62849,A
2-80313-A-2.wav,2,2,snoring,False,80313,A
1-85123-A-4.wav,1,4,mouse_click,False,85123,A
1-30709-A-0.wav,1,0,breathing,False,30709,A
1-36400-A-0.wav,1,0,breathing,False,36400,A
5-233260-A-0.wav,5,0,breathing,False,233260,A
5-208761-A-1.wav,5,1,coughing,False,208761,A
3-155570-A-5.wav,3,5,keyboard_typing,False,155570,A
2-134700-A-6.wav,2,6,clock_tick,False,134700,A
2-87794-A-1.wav,2,1,coughing,False,87794,A
2-87795-A-1.wav,2,1,coughing,False,87795,A
4-198965-A-6.wav,4,6,clock_tick,False,198965,A
6-300027-A-7.wav,6,7,chewing,False,300027,A
6-300026-A-7.wav,6,7,chewing,False,300026,A
4-169726-A-1.wav,4,1,coughing,False,169726,A
1-61212-A-5.wav,1,5,keyboard_typing,False,61212,A
2-119139-A-4.wav,2,4,mouse_click,False,119139,A
1-58792-A-1.wav,1,1,coughing,False,58792,A
2-52001-B-2.wav,2,2,snoring,False,52001,B
2-102581-A-3.wav,2,3,drinking_sipping,False,102581,A
6-300019-A-7.wav,6,7,chewing,False,300019,A
4-202298-A-4.wav,4,4,mouse_click,False,202298,A
5-216368-A-2.wav,5,2,snoring,False,216368,A
6-300018-A-7.wav,6,7,chewing,False,300018,A
1-97793-A-4.wav,1,4,mouse_click,False,97793,A
4-201800-A-4.wav,4,4,mouse_click,False,201800,A
3-144106-A-5.wav,3,5,keyboard_typing,False,144106,A
1-79711-A-5.wav,1,5,keyboard_typing,False,79711,A
2-118459-B-5.wav,2,5,keyboard_typing,False,118459,B
3-124795-A-2.wav,3,2,snoring,False,124795,A
3-143933-A-6.wav,3,6,clock_tick,False,143933,A
4-204202-A-3.wav,4,3,drinking_sipping,False,204202,A
4-197454-B-2.wav,4,2,snoring,False,197454,B
3-171012-A-6.wav,3,6,clock_tick,False,171012,A
1-95563-A-4.wav,1,4,mouse_click,False,95563,A
5-208624-A-6.wav,5,6,clock_tick,False,208624,A
5-211197-A-1.wav,5,1,coughing,False,211197,A
1-52266-A-1.wav,1,1,coughing,False,52266,A
4-195305-A-4.wav,4,4,mouse_click,False,195305,A
1-30830-A-1.wav,1,1,coughing,False,30830,A
6-300013-A-7.wav,6,7,chewing,False,300013,A
6-300012-A-7.wav,6,7,chewing,False,300012,A
4-184235-A-2.wav,4,2,snoring,False,184235,A
4-177243-A-5.wav,4,5,keyboard_typing,False,177243,A
5-234923-A-5.wav,5,5,keyboard_typing,False,234923,A
2-121978-A-3.wav,2,3,drinking_sipping,False,121978,A
4-172742-A-5.wav,4,5,keyboard_typing,False,172742,A
5-243036-A-3.wav,5,3,drinking_sipping,False,243036,A
2-154688-A-4.wav,2,4,mouse_click,False,154688,A
5-235593-A-0.wav,5,0,breathing,False,235593,A
5-234335-A-0.wav,5,0,breathing,False,234335,A
5-251489-A-1.wav,5,1,coughing,False,251489,A
2-99796-A-5.wav,2,5,keyboard_typing,False,99796,A
4-177835-A-1.wav,4,1,coughing,False,177835,A
3-142593-A-6.wav,3,6,clock_tick,False,142593,A
2-122763-B-3.wav,2,3,drinking_sipping,False,122763,B
1-45645-A-4.wav,1,4,mouse_click,False,45645,A
1-87565-A-3.wav,1,3,drinking_sipping,False,87565,A
6-300020-A-7.wav,6,7,chewing,False,300020,A
6-300021-A-7.wav,6,7,chewing,False,300021,A
5-205090-A-5.wav,5,5,keyboard_typing,False,205090,A
4-194711-A-6.wav,4,6,clock_tick,False,194711,A
3-154781-A-5.wav,3,5,keyboard_typing,False,154781,A
5-235874-A-2.wav,5,2,snoring,False,235874,A
2-118817-A-5.wav,2,5,keyboard_typing,False,118817,A
3-145487-A-1.wav,3,1,coughing,False,145487,A
5-232802-A-4.wav,5,4,mouse_click,False,232802,A
3-125548-A-5.wav,3,5,keyboard_typing,False,125548,A
1-20545-A-2.wav,1,2,snoring,False,20545,A
3-123086-A-2.wav,3,2,snoring,False,123086,A
5-223099-A-5.wav,5,5,keyboard_typing,False,223099,A
3-132830-A-5.wav,3,5,keyboard_typing,False,132830,A
4-191327-A-6.wav,4,6,clock_tick,False,191327,A
4-152995-A-1.wav,4,1,coughing,False,152995,A
3-140323-A-3.wav,3,3,drinking_sipping,False,140323,A
5-209719-A-1.wav,5,1,coughing,False,209719,A
2-87799-A-1.wav,2,1,coughing,False,87799,A
4-183882-B-2.wav,4,2,snoring,False,183882,B
3-144128-A-0.wav,3,0,breathing,False,144128,A
2-114609-B-2.wav,2,2,snoring,False,114609,B
3-151212-A-1.wav,3,1,coughing,False,151212,A
3-151213-A-1.wav,3,1,coughing,False,151213,A
3-164688-A-6.wav,3,6,clock_tick,False,164688,A
5-243635-A-3.wav,5,3,drinking_sipping,False,243635,A
4-188191-A-3.wav,4,3,drinking_sipping,False,188191,A
4-158653-A-5.wav,4,5,keyboard_typing,False,158653,A
6-300014-A-7.wav,6,7,chewing,False,300014,A
6-300015-A-7.wav,6,7,chewing,False,300015,A
4-210593-A-3.wav,4,3,drinking_sipping,False,210593,A
5-204604-A-1.wav,5,1,coughing,False,204604,A
2-87412-A-1.wav,2,1,coughing,False,87412,A
1-63679-A-1.wav,1,1,coughing,False,63679,A
5-223103-A-4.wav,5,4,mouse_click,False,223103,A
2-119748-A-6.wav,2,6,clock_tick,False,119748,A
5-235671-A-6.wav,5,6,clock_tick,False,235671,A
5-209833-A-6.wav,5,6,clock_tick,False,209833,A
1-36393-A-0.wav,1,0,breathing,False,36393,A
5-207836-A-3.wav,5,3,drinking_sipping,False,207836,A
2-50774-A-0.wav,2,0,breathing,False,50774,A
2-108017-A-1.wav,2,1,coughing,False,108017,A
1-35687-A-6.wav,1,6,clock_tick,False,35687,A
3-171041-A-6.wav,3,6,clock_tick,False,171041,A
4-154443-A-1.wav,4,1,coughing,False,154443,A
4-188191-C-3.wav,4,3,drinking_sipping,False,188191,C
6-300037-A-7.wav,6,7,chewing,False,300037,A
6-300036-A-7.wav,6,7,chewing,False,300036,A
5-210571-A-6.wav,5,6,clock_tick,False,210571,A
4-155650-A-1.wav,4,1,coughing,False,155650,A
3-132601-A-1.wav,3,1,coughing,False,132601,A
1-19118-A-1.wav,1,1,coughing,False,19118,A
3-151255-A-2.wav,3,2,snoring,False,151255,A
6-300009-A-7.wav,6,7,chewing,False,300009,A
6-300008-A-7.wav,6,7,chewing,False,300008,A
5-207836-C-3.wav,5,3,drinking_sipping,False,207836,C
4-181708-A-5.wav,4,5,keyboard_typing,False,181708,A
1-47923-A-2.wav,1,2,snoring,False,47923,A
3-112557-B-0.wav,3,0,breathing,False,112557,B
2-104168-A-5.wav,2,5,keyboard_typing,False,104168,A
5-201194-A-6.wav,5,6,clock_tick,False,201194,A
1-85909-A-3.wav,1,3,drinking_sipping,False,85909,A
6-300040-A-7.wav,6,7,chewing,False,300040,A
1-56270-A-3.wav,1,3,drinking_sipping,False,56270,A
3-133977-A-3.wav,3,3,drinking_sipping,False,133977,A
3-158056-A-4.wav,3,4,mouse_click,False,158056,A
1-99958-A-4.wav,1,4,mouse_click,False,99958,A
2-146877-A-4.wav,2,4,mouse_click,False,146877,A
1-40621-A-2.wav,1,2,snoring,False,40621,A
2-138257-A-4.wav,2,4,mouse_click,False,138257,A
1-37226-A-3.wav,1,3,drinking_sipping,False,37226,A
4-192068-A-4.wav,4,4,mouse_click,False,192068,A
1-18655-A-4.wav,1,4,mouse_click,False,18655,A
3-149042-A-1.wav,3,1,coughing,False,149042,A
2-126756-A-3.wav,2,3,drinking_sipping,False,126756,A
2-141584-A-6.wav,2,6,clock_tick,False,141584,A
4-181035-A-6.wav,4,6,clock_tick,False,181035,A
3-170851-A-4.wav,3,4,mouse_click,False,170851,A
6-300003-A-7.wav,6,7,chewing,False,300003,A
6-300002-A-7.wav,6,7,chewing,False,300002,A
4-205526-A-0.wav,4,0,breathing,False,205526,A
